score_start,score_end,window_start,n_kept,n_constraints,n_groups,oos_pooled_r2,is_pooled_r2,rank_spearman,sign_agree,topdecile_hit,coverage,sf_stability,sf_stability_proj,group_churn,window_days,refit_days,ridge_lambda,std_floor,min_binding_hours,rho_min
2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,2025-03-14 00:00:00+00:00,967,3811,3232.0,0.3390510260104318,0.974715900818893,0.7478194353502288,0.8428785864957977,0.6368486073674753,0.735955625469797,0.32563824332137636,0.33749023612581946,0.9947163301814465,240,7,1.0,100.0,25,0.7
2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,2025-03-21 00:00:00+00:00,970,3860,3271.0,0.6185302018582488,0.9821173435299051,0.7578654692788858,0.8571741714651852,0.7492579204138012,0.8733658194539614,0.3315172883290008,0.3414417402064335,0.9943910872070687,240,7,1.0,100.0,25,0.7
2025-11-23 00:00:00+00:00,2025-11-30 00:00:00+00:00,2025-03-28 00:00:00+00:00,972,3824,3256.0,0.665445752501115,0.9823004958130893,0.7719223095860043,0.8868025266339749,0.7310858923008455,0.8396881489588018,0.33036025704758165,0.33986250062757567,0.9960084301954273,240,7,1.0,100.0,25,0.7
2025-11-30 00:00:00+00:00,2025-12-07 00:00:00+00:00,2025-04-04 00:00:00+00:00,971,3808,3246.0,0.7738394424839103,0.9825030041549937,0.9057328981239866,0.9015605690094922,0.7192923898531375,0.8077747773726094,0.35183354651936116,0.3598178935863119,0.9969032760837396,240,7,1.0,100.0,25,0.7
2025-12-07 00:00:00+00:00,2025-12-14 00:00:00+00:00,2025-04-11 00:00:00+00:00,963,3768,3218.0,0.8691052321573031,0.983183548065719,0.8342110993126989,0.9170785932215416,0.7113929684023141,0.9300384424664843,0.3318162223459163,0.3358035606903442,0.9944054605766777,240,7,1.0,100.0,25,0.7
2025-12-14 00:00:00+00:00,2025-12-21 00:00:00+00:00,2025-04-18 00:00:00+00:00,945,3712,3161.0,0.9343352765611941,0.982935754591638,0.9229687110841802,0.9549011048053998,0.7863818424566088,0.9283240088323501,0.3734806313009822,0.3659820404059721,0.9954630336983278,240,7,1.0,100.0,25,0.7
2025-12-21 00:00:00+00:00,2025-12-28 00:00:00+00:00,2025-04-25 00:00:00+00:00,937,3649,3111.0,0.9178786762747244,0.9830516030046494,0.8828108254555702,0.9723943174941647,0.79450378282154,0.9276886349765243,0.38416075988745246,0.36967197064790513,0.9952896375664744,240,7,1.0,100.0,25,0.7
2025-12-28 00:00:00+00:00,2026-01-04 00:00:00+00:00,2025-05-02 00:00:00+00:00,923,3556,3044.0,0.8452833345511948,0.9835203356247998,0.8482470860080533,0.878647227442717,0.8359479305740988,0.9068950668532056,0.39291111253602073,0.3865328924666223,0.9959982242516489,240,7,1.0,100.0,25,0.7
2026-01-04 00:00:00+00:00,2026-01-11 00:00:00+00:00,2025-05-09 00:00:00+00:00,915,3495,2991.0,0.9164220129206285,0.9855093020608833,0.8385089558676448,0.9127783193604991,0.8678891814600538,0.9789719071856672,0.41324262278238183,0.3968110478423521,0.9963091619626574,240,7,1.0,100.0,25,0.7
2026-01-11 00:00:00+00:00,2026-01-18 00:00:00+00:00,2025-05-16 00:00:00+00:00,902,3385,2906.0,0.8489326663540244,0.9853066950035684,0.814165280059917,0.927328832866628,0.8346560846560847,0.8807913397219316,0.4078546951302575,0.40260962432424535,0.9956717891302647,240,7,1.0,100.0,25,0.7
2026-01-18 00:00:00+00:00,2026-01-25 00:00:00+00:00,2025-05-23 00:00:00+00:00,912,3401,2919.0,0.6376010745544392,0.9668675750097568,0.7658021142778986,0.8879736265265649,0.7588183421516754,0.7986725572413068,0.4280310822573269,0.42033707218921557,0.996758267154082,240,7,1.0,100.0,25,0.7
2026-01-25 00:00:00+00:00,2026-02-01 00:00:00+00:00,2025-05-30 00:00:00+00:00,917,3417,2927.0,0.6929123132974305,0.9914306355210755,0.8147236165704337,0.873903909075254,0.6121582892416226,0.8703570921495207,0.41851972383895664,0.4153009480979074,0.9969359653548604,240,7,1.0,100.0,25,0.7
2026-02-01 00:00:00+00:00,2026-02-08 00:00:00+00:00,2025-06-06 00:00:00+00:00,923,3426,2929.0,0.49111688723921576,0.9912665803894785,0.739121583022486,0.8368173416232566,0.7119708994708995,0.9394483141330029,0.4170389106301977,0.42262174695048943,0.996870112370365,240,7,1.0,100.0,25,0.7
2026-02-08 00:00:00+00:00,2026-02-15 00:00:00+00:00,2025-06-13 00:00:00+00:00,923,3445,2942.0,0.8316785600722393,0.9912382097607836,0.8078004763443504,0.899605292010818,0.7781635802469135,0.9272314068504607,0.438441413987028,0.4235526919018936,0.9976337708228168,240,7,1.0,100.0,25,0.7
2026-02-15 00:00:00+00:00,2026-02-22 00:00:00+00:00,2025-06-20 00:00:00+00:00,931,3478,2974.0,0.6887234733615563,0.991386684875455,0.8291089180182715,0.9203320354150047,0.6572172871867062,0.9358882763498093,0.44561755133122,0.4350118784199228,0.9973994525163192,240,7,1.0,100.0,25,0.7
2026-02-22 00:00:00+00:00,2026-03-01 00:00:00+00:00,2025-06-27 00:00:00+00:00,935,3512,3003.0,0.8216283824425097,0.9913345677046439,0.8377243273337245,0.9427594436232168,0.7029270423765837,0.8889146425987875,0.45525236600526825,0.4445154098674578,0.9975868603916613,240,7,1.0,100.0,25,0.7
2026-03-01 00:00:00+00:00,2026-03-08 00:00:00+00:00,2025-07-04 00:00:00+00:00,949,3583,3059.0,0.8932191222912127,0.9913987078752627,0.8672279408042888,0.96640943739341,0.7681957186544341,0.9296361472115462,0.4802817870780327,0.47074164201951163,0.9964288731204596,240,7,1.0,100.0,25,0.7
2026-03-08 00:00:00+00:00,2026-03-15 00:00:00+00:00,2025-07-11 00:00:00+00:00,957,3630,3099.0,0.7870139198262955,0.9912921975222648,0.7963002433411542,0.9234089026135422,0.6948691811077132,0.9006914746850935,0.48726470990497855,0.4779936886306892,0.9977351401553529,240,7,1.0,100.0,25,0.7
2026-03-15 00:00:00+00:00,2026-03-22 00:00:00+00:00,2025-07-18 00:00:00+00:00,961,3680,3123.0,0.6755462923022575,0.9911269948367887,0.7371233791259035,0.839914756689624,0.6868719965050241,0.7790247750484672,0.5068405930974623,0.5008758419635754,0.9970786231423854,240,7,1.0,100.0,25,0.7
2026-03-22 00:00:00+00:00,2026-03-29 00:00:00+00:00,2025-07-25 00:00:00+00:00,956,3725,3165.0,0.802303117641906,0.9911495082398403,0.9054248914081107,0.9575237350393928,0.7211118392311052,0.9111346465628022,0.5174203457660793,0.5149371285110722,0.9971260710952744,240,7,1.0,100.0,25,0.7
2026-03-29 00:00:00+00:00,2026-04-05 00:00:00+00:00,2025-08-01 00:00:00+00:00,969,3801,3229.0,0.8952766964448245,0.9912968426254399,0.9163013797318921,0.9663109871050448,0.6178462210572303,0.9418248047154795,0.5238684519082719,0.5253642919484833,0.9950402144772118,240,7,1.0,100.0,25,0.7
2026-04-05 00:00:00+00:00,2026-04-12 00:00:00+00:00,2025-08-08 00:00:00+00:00,972,3828,3243.0,0.3589448280567017,0.9912678898322123,0.7206733413729756,0.8330365714567042,0.6052315421581478,0.6731627950303745,0.5438740645112354,0.5440512975608637,0.9970587520357811,240,7,1.0,100.0,25,0.7
2026-04-12 00:00:00+00:00,2026-04-19 00:00:00+00:00,2025-08-15 00:00:00+00:00,985,3900,3295.0,0.8460169667933302,0.9915053046376319,0.8799942894126739,0.9593111670742241,0.6885648754914809,0.8723797295512423,0.5654807931609201,0.5622284073291055,0.9953947930004269,240,7,1.0,100.0,25,0.7
2026-04-19 00:00:00+00:00,2026-04-26 00:00:00+00:00,2025-08-22 00:00:00+00:00,982,3912,3299.0,0.8943125223793171,0.9915169195690616,0.8905798734187824,0.9647401213864674,0.6968654434250764,0.8381884690051437,0.5789221568222602,0.5696795473770725,0.9960892422105398,240,7,1.0,100.0,25,0.7
2026-04-26 00:00:00+00:00,2026-05-03 00:00:00+00:00,2025-08-29 00:00:00+00:00,999,3928,3310.0,0.6988726852884217,0.9911509289824744,0.7984322558820112,0.8664407469893537,0.7417674450931332,0.7798057370771118,0.5969477323996841,0.5892377614105243,0.9957975289641315,240,7,1.0,100.0,25,0.7
2026-05-03 00:00:00+00:00,2026-05-10 00:00:00+00:00,2025-09-05 00:00:00+00:00,997,3958,3338.0,0.654860859961933,0.9911523148536631,0.7515356779427221,0.8666848191932714,0.7090367965367965,0.8788452802592985,0.5911946737595029,0.576792287869069,0.9954298313211748,240,7,1.0,100.0,25,0.7
2026-05-10 00:00:00+00:00,2026-05-17 00:00:00+00:00,2025-09-12 00:00:00+00:00,999,3983,3355.0,0.3837023334110994,0.9911612182500225,0.8586794285307763,0.9107843467142233,0.7168290043290043,0.8318215125771863,0.5928664732241812,0.5819630818877253,0.9966623876765084,240,7,1.0,100.0,25,0.7
2026-05-17 00:00:00+00:00,2026-05-24 00:00:00+00:00,2025-09-19 00:00:00+00:00,994,3979,3336.0,0.5005866690804749,0.991169664557899,0.7324090646339568,0.8798215418534272,0.7075757575757576,0.9021254694791405,0.5782132082753518,0.5566920848170923,0.9952245984711844,240,7,1.0,100.0,25,0.7
2026-05-24 00:00:00+00:00,2026-05-31 00:00:00+00:00,2025-09-26 00:00:00+00:00,985,3953,3313.0,0.8149205915933095,0.9912035400141384,0.7657718187537274,0.9492901170441166,0.8094155844155844,0.9388957979203165,0.5750161020677281,0.5675805302614397,0.997145736833076,240,7,1.0,100.0,25,0.7
2026-05-31 00:00:00+00:00,2026-06-07 00:00:00+00:00,2025-10-03 00:00:00+00:00,979,3933,3290.0,0.7730830981154053,0.9912088689431502,0.7591851499700035,0.9177197390980922,0.7838169338169338,0.9268815647405164,0.5804498458856232,0.5675223504615251,0.9959910721950382,240,7,1.0,100.0,25,0.7
2026-06-07 00:00:00+00:00,2026-06-14 00:00:00+00:00,2025-10-10 00:00:00+00:00,973,3891,3250.0,0.9119119682633484,0.9912329431649191,0.8370415779546302,0.9570491095971441,0.8207850707850707,0.8673832965176254,0.5795814580739865,0.5759224731274353,0.9961370074684522,240,7,1.0,100.0,25,0.7
2026-06-14 00:00:00+00:00,2026-06-21 00:00:00+00:00,2025-10-17 00:00:00+00:00,958,3824,3201.0,0.9145191635496915,0.9913273759485643,0.8362968299749447,0.9606623478377191,0.8511904761904762,0.9300508865833864,0.5763022149067317,0.5719770700650512,0.9951623292965731,240,7,1.0,100.0,25,0.7
2026-06-21 00:00:00+00:00,2026-06-28 00:00:00+00:00,2025-10-24 00:00:00+00:00,951,3767,3162.0,0.8591059068709141,0.9912434923887544,0.8638674736684357,0.9443700557778089,0.851941226941227,0.9446500411515758,0.5833119385338914,0.5766041876494773,0.9958948675142331,240,7,1.0,100.0,25,0.7
2026-06-28 00:00:00+00:00,2026-07-01 00:00:00+00:00,2025-10-31 00:00:00+00:00,942,3700,3118.0,0.8820730692072226,0.9912961581229359,0.8857057934107746,0.9304502178473455,0.753003003003003,0.9470978145190523,0.5911709527366985,0.5865069448295521,0.9955797565663036,240,7,1.0,100.0,25,0.7
2025-04-20 00:00:00+00:00,2025-04-27 00:00:00+00:00,2024-08-23 00:00:00+00:00,917,3442,3020.0,0.2604330698906384,0.9691443500655814,0.8144127931718614,0.9138699067569294,0.7427113702623908,0.7869202557470274,,,0.9962135436224809,240,7,1.0,100.0,25,0.8
2025-04-27 00:00:00+00:00,2025-05-04 00:00:00+00:00,2024-08-30 00:00:00+00:00,930,3522,3089.0,0.5382944232248341,0.9692682769058509,0.7603462989261446,0.8020186215123395,0.6545189504373179,0.8486474433388882,,,0.9976550775387694,240,7,1.0,100.0,25,0.8
2025-05-04 00:00:00+00:00,2025-05-11 00:00:00+00:00,2024-09-06 00:00:00+00:00,942,3603,3166.0,0.3760716256578971,0.9686931635290791,0.7291294251269698,0.7236647003835863,0.6979166666666666,0.7778604267121364,,,0.9974953036944271,240,7,1.0,100.0,25,0.8
2025-05-11 00:00:00+00:00,2025-05-18 00:00:00+00:00,2024-09-13 00:00:00+00:00,956,3684,3243.0,0.630322393028022,0.9694469574973964,0.8091564334736373,0.8376304886864463,0.7060119047619048,0.8091205797503969,,,0.9971895097302264,240,7,1.0,100.0,25,0.8
2025-05-18 00:00:00+00:00,2025-05-25 00:00:00+00:00,2024-09-20 00:00:00+00:00,958,3730,3286.0,0.6746580992650213,0.969120114082749,0.8860525807221874,0.8739199409703007,0.821190476190476,0.8666933721036304,,,0.9972192363275886,240,7,1.0,100.0,25,0.8
2025-05-25 00:00:00+00:00,2025-06-01 00:00:00+00:00,2024-09-27 00:00:00+00:00,954,3695,3260.0,0.8940091893137403,0.9689938823410367,0.8131079888743864,0.9349722896532772,0.7958333333333333,0.9103011466972514,,,0.9975048024722293,240,7,1.0,100.0,25,0.8
2025-06-01 00:00:00+00:00,2025-06-08 00:00:00+00:00,2024-10-04 00:00:00+00:00,938,3655,3236.0,0.8704144741917519,0.96937538705606,0.8494847228951566,0.8774602407521307,0.900403701084394,0.9230868968795685,,,0.9978317071136685,240,7,1.0,100.0,25,0.8
2025-06-08 00:00:00+00:00,2025-06-15 00:00:00+00:00,2024-10-11 00:00:00+00:00,940,3633,3212.0,0.8811843233435709,0.9705519184248849,0.8972656160721139,0.9325388242418999,0.8452970297029703,0.8959561284853884,,,0.9970513461698757,240,7,1.0,100.0,25,0.8
2025-06-15 00:00:00+00:00,2025-06-22 00:00:00+00:00,2024-10-18 00:00:00+00:00,937,3598,3178.0,0.8616593571764497,0.9702601611917205,0.8553250968348358,0.9190131685904731,0.8630952380952381,0.957178653590079,,,0.9972628726287263,240,7,1.0,100.0,25,0.8
2025-06-22 00:00:00+00:00,2025-06-29 00:00:00+00:00,2024-10-25 00:00:00+00:00,935,3581,3167.0,0.8894893134122335,0.9713118736032916,0.835166573607105,0.9373832467124124,0.86498114097124,0.9075564059891308,,,0.9977935972690564,240,7,1.0,100.0,25,0.8
2025-06-29 00:00:00+00:00,2025-07-06 00:00:00+00:00,2024-11-01 00:00:00+00:00,929,3522,3124.0,0.8713937490226025,0.9719705076227731,0.8723919094886723,0.9381662452917806,0.8700249012418579,0.9369204615923202,,,0.9979317369252514,240,7,1.0,100.0,25,0.8
2025-07-06 00:00:00+00:00,2025-07-13 00:00:00+00:00,2024-11-08 00:00:00+00:00,925,3499,3106.0,0.893106650120957,0.9727034445803604,0.8710091614092735,0.9069650266745702,0.836800739713361,0.904942589053529,,,0.9988906859086009,240,7,1.0,100.0,25,0.8
2025-07-13 00:00:00+00:00,2025-07-20 00:00:00+00:00,2024-11-15 00:00:00+00:00,925,3465,3079.0,0.90332125511234,0.9733714976674378,0.8748517812569881,0.9449987988986824,0.8079634766527971,0.9051897438078279,,,0.9987566828297899,240,7,1.0,100.0,25,0.8
2025-07-20 00:00:00+00:00,2025-07-27 00:00:00+00:00,2024-11-22 00:00:00+00:00,917,3433,3050.0,0.7856401752980963,0.9737442810869862,0.8165989458375258,0.8808729835976684,0.8111997226074895,0.9153767458379187,,,0.9987571464081532,240,7,1.0,100.0,25,0.8
2025-07-27 00:00:00+00:00,2025-08-03 00:00:00+00:00,2024-11-29 00:00:00+00:00,914,3426,3041.0,0.8800191868045613,0.9752083219689432,0.7610263824942504,0.8691531641699786,0.7612690707350902,0.7989066611512327,,,0.9983418314471665,240,7,1.0,100.0,25,0.8
2025-08-03 00:00:00+00:00,2025-08-10 00:00:00+00:00,2024-12-06 00:00:00+00:00,926,3456,3061.0,0.6308260163909417,0.9757275496244521,0.907797353763216,0.9702048106294546,0.8409394004054198,0.9677938726026123,,,0.9986943546381497,240,7,1.0,100.0,25,0.8
2025-08-10 00:00:00+00:00,2025-08-17 00:00:00+00:00,2024-12-13 00:00:00+00:00,924,3441,3055.0,0.9598766313978374,0.977275940159548,0.8795086742263556,0.9505221496352105,0.866929945054945,0.954606960969535,,,0.9980753276920523,240,7,1.0,100.0,25,0.8
2025-08-17 00:00:00+00:00,2025-08-24 00:00:00+00:00,2024-12-20 00:00:00+00:00,921,3424,3050.0,0.9643427370815233,0.9793774265133458,0.8349547121351639,0.941330261000576,0.8572000915750916,0.962728210672863,,,0.9985712510870915,240,7,1.0,100.0,25,0.8
2025-08-24 00:00:00+00:00,2025-08-31 00:00:00+00:00,2024-12-27 00:00:00+00:00,923,3459,3083.0,0.921033214856999,0.9808355106811313,0.8465814018375448,0.9356535450808132,0.8567994505494505,0.935884687665399,,,0.9987014061207609,240,7,1.0,100.0,25,0.8
2025-08-31 00:00:00+00:00,2025-09-07 00:00:00+00:00,2025-01-03 00:00:00+00:00,935,3489,3111.0,0.9225993286367823,0.9814630403573114,0.8781376491350551,0.949118415324336,0.8978937728937728,0.9206868590002285,0.02076240256084001,0.01943807074048769,0.9986964618249534,240,7,1.0,100.0,25,0.8
2025-09-07 00:00:00+00:00,2025-09-14 00:00:00+00:00,2025-01-10 00:00:00+00:00,933,3503,3115.0,0.9110517588026862,0.9814263109147695,0.9161517724382312,0.9777964947492921,0.8874771062271064,0.9593322355984525,0.09469095712682431,0.0900729521447739,0.9989170497370273,240,7,1.0,100.0,25,0.8
2025-09-14 00:00:00+00:00,2025-09-21 00:00:00+00:00,2025-01-17 00:00:00+00:00,935,3534,3128.0,0.5919872812137689,0.9803467452504664,0.7705978877690447,0.9056226351432772,0.7373511904761905,0.6911837666938032,0.1443827327469981,0.13771146687207655,0.9987375939537395,240,7,1.0,100.0,25,0.8
2025-09-21 00:00:00+00:00,2025-09-28 00:00:00+00:00,2025-01-24 00:00:00+00:00,945,3592,3178.0,0.479129111959283,0.9805426529399144,0.7250043127004853,0.9140088336488208,0.8479281135531135,0.7094067347173824,0.20322189837637394,0.19242575860452119,0.9967949518930401,240,7,1.0,100.0,25,0.8
2025-09-28 00:00:00+00:00,2025-10-05 00:00:00+00:00,2025-01-31 00:00:00+00:00,965,3616,3214.0,0.9071088285277081,0.9803875390293805,0.8525139161915773,0.9452823445318085,0.8261779391243678,0.8889865131371281,0.24913219005243373,0.23583000050564376,0.9969498230272748,240,7,1.0,100.0,25,0.8
2025-10-05 00:00:00+00:00,2025-10-12 00:00:00+00:00,2025-02-07 00:00:00+00:00,970,3642,3245.0,0.8693377320120007,0.979852607713083,0.8361376540383941,0.9003274797248291,0.8325396825396826,0.9028493685246973,0.2298893940186569,0.21713938038260272,0.9981832149827664,240,7,1.0,100.0,25,0.8
2025-10-12 00:00:00+00:00,2025-10-19 00:00:00+00:00,2025-02-14 00:00:00+00:00,962,3700,3292.0,0.7670352525208959,0.9761283144232091,0.8732748049314834,0.9302094426695066,0.7981859410430839,0.7765073264745246,0.22295867069364328,0.20862412067186453,0.9972343522561864,240,7,1.0,100.0,25,0.8
2025-10-19 00:00:00+00:00,2025-10-26 00:00:00+00:00,2025-02-21 00:00:00+00:00,985,3739,3327.0,0.854023709732973,0.9756794398724237,0.9188660535787057,0.9551867753480829,0.8285714285714285,0.8158783833761521,0.23840217306565878,0.24623403761634913,0.9957926574885273,240,7,1.0,100.0,25,0.8
2025-10-26 00:00:00+00:00,2025-11-02 00:00:00+00:00,2025-02-28 00:00:00+00:00,983,3748,3347.0,0.9077430268777953,0.9757899056222504,0.8100199494602449,0.9009128386336867,0.7779478458049887,0.8743715337207671,0.24776388205114902,0.2515145474181627,0.9966162751957354,240,7,1.0,100.0,25,0.8
2025-11-02 00:00:00+00:00,2025-11-09 00:00:00+00:00,2025-03-07 00:00:00+00:00,980,3794,3388.0,0.3826843818577067,0.9756437467395693,0.8184274717691146,0.9262314665167591,0.612083386813845,0.7552368182286933,0.2602870658650739,0.2660280898975998,0.995865616929101,240,7,1.0,100.0,25,0.8
2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,2025-03-14 00:00:00+00:00,991,3811,3388.0,0.34909887792505645,0.974882045949774,0.7532057561855452,0.8440423998360082,0.6403863432165319,0.7258351226121422,0.32726305079012025,0.33009679564961963,0.9965153599266391,240,7,1.0,100.0,25,0.8
2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,2025-03-21 00:00:00+00:00,996,3860,3442.0,0.688371354059563,0.9823850575247436,0.761803049376016,0.8585483884565773,0.7709157283086043,0.8723026392653809,0.3487644945461506,0.348829065731854,0.9958046336881653,240,7,1.0,100.0,25,0.8
2025-11-23 00:00:00+00:00,2025-11-30 00:00:00+00:00,2025-03-28 00:00:00+00:00,997,3824,3423.0,0.6678659854727528,0.9821974875880826,0.7698615610280874,0.8854964967184972,0.7281375166889186,0.8374259230937485,0.3476452522963059,0.3458455234235361,0.9974618233262598,240,7,1.0,100.0,25,0.8
2025-11-30 00:00:00+00:00,2025-12-07 00:00:00+00:00,2025-04-04 00:00:00+00:00,992,3808,3409.0,0.7577631072106665,0.9824651840604698,0.9039690300271375,0.9000486445268334,0.7274143302180686,0.8077620890581808,0.3588585553208114,0.3566427889815631,0.9979862149144662,240,7,1.0,100.0,25,0.8
2025-12-07 00:00:00+00:00,2025-12-14 00:00:00+00:00,2025-04-11 00:00:00+00:00,989,3768,3382.0,0.8690278514779639,0.9832411420819558,0.8356547197706734,0.9172283846960415,0.7136181575433912,0.9286176824891911,0.33926729198845007,0.33149197589559354,0.9960994677312043,240,7,1.0,100.0,25,0.8
2025-12-14 00:00:00+00:00,2025-12-21 00:00:00+00:00,2025-04-18 00:00:00+00:00,969,3712,3324.0,0.9338948917817502,0.98304244462448,0.9225972032073266,0.9506094899089963,0.7833222073876278,0.92466895165277,0.381603784587296,0.3637153915452777,0.9975254096660444,240,7,1.0,100.0,25,0.8
2025-12-21 00:00:00+00:00,2025-12-28 00:00:00+00:00,2025-04-25 00:00:00+00:00,960,3649,3263.0,0.9196583737824466,0.9832083721512546,0.8873004173038106,0.9728913926749849,0.794281263907432,0.9275468657907537,0.4001420078485057,0.3808712147621702,0.9967335326854391,240,7,1.0,100.0,25,0.8
2025-12-28 00:00:00+00:00,2026-01-04 00:00:00+00:00,2025-05-02 00:00:00+00:00,945,3556,3191.0,0.8445662904596795,0.9836622603577665,0.8502415124549944,0.8779828008428726,0.8339452603471293,0.9068490453296321,0.41244901976212384,0.3991056697040957,0.9976223023072781,240,7,1.0,100.0,25,0.8
2026-01-04 00:00:00+00:00,2026-01-11 00:00:00+00:00,2025-05-09 00:00:00+00:00,934,3495,3139.0,0.9188094978510626,0.9857158332253697,0.8401492203708225,0.9120920257360109,0.8709065791425606,0.9784463046001448,0.43026213061912727,0.41296609861272626,0.9971901510448996,240,7,1.0,100.0,25,0.8
2026-01-11 00:00:00+00:00,2026-01-18 00:00:00+00:00,2025-05-16 00:00:00+00:00,922,3385,3040.0,0.8506160408977211,0.9854801218612617,0.8245164561883976,0.9234100951126836,0.835758377425044,0.8807599563590275,0.40883315118786373,0.4086740236003939,0.9973871194282645,240,7,1.0,100.0,25,0.8
2026-01-18 00:00:00+00:00,2026-01-25 00:00:00+00:00,2025-05-23 00:00:00+00:00,928,3401,3054.0,0.6337703237869113,0.9673224257659965,0.77452232903303,0.8909571692007933,0.7625110229276896,0.7975330567567437,0.425498716579747,0.42797856720941324,0.9980337542295948,240,7,1.0,100.0,25,0.8
2026-01-25 00:00:00+00:00,2026-02-01 00:00:00+00:00,2025-05-30 00:00:00+00:00,933,3417,3058.0,0.6937852741567272,0.9916515892877728,0.8161914372738318,0.8758119510935078,0.6175595238095238,0.8703549341025565,0.40925265244454473,0.4171920242825557,0.9980800198191503,240,7,1.0,100.0,25,0.8
2026-02-01 00:00:00+00:00,2026-02-08 00:00:00+00:00,2025-06-06 00:00:00+00:00,943,3426,3062.0,0.49815405887943953,0.9914270978919948,0.7595040368610265,0.8609309359771466,0.7287808641975309,0.939264688790088,0.3928636138398901,0.4175220108381568,0.9977496483825598,240,7,1.0,100.0,25,0.8
2026-02-08 00:00:00+00:00,2026-02-15 00:00:00+00:00,2025-06-13 00:00:00+00:00,950,3445,3085.0,0.8353012481243349,0.9914331369495776,0.8199084656581267,0.9128627293326511,0.7863205467372134,0.9272296495942107,0.41032278954000606,0.4140003529776683,0.9980432267129515,240,7,1.0,100.0,25,0.8
2026-02-15 00:00:00+00:00,2026-02-22 00:00:00+00:00,2025-06-20 00:00:00+00:00,956,3478,3114.0,0.7023767982397203,0.9915358976441034,0.8372836452541433,0.9309865495644207,0.650579259906477,0.9237315990512092,0.41729312913231603,0.42525423239898524,0.9983886960832921,240,7,1.0,100.0,25,0.8
2026-02-22 00:00:00+00:00,2026-03-01 00:00:00+00:00,2025-06-27 00:00:00+00:00,961,3512,3150.0,0.7982344194942941,0.9916731533783738,0.8372249942802013,0.9328305045503927,0.7046199213630406,0.888875149688752,0.43664788734784127,0.4398488780029326,0.9983471757365397,240,7,1.0,100.0,25,0.8
2026-03-01 00:00:00+00:00,2026-03-08 00:00:00+00:00,2025-07-04 00:00:00+00:00,973,3583,3205.0,0.8933766765636595,0.9917662213277496,0.8645989525199007,0.9659100545552195,0.7676452599388379,0.9283897217101234,0.46541353472806785,0.46687229463525276,0.9977340451949342,240,7,1.0,100.0,25,0.8
2026-03-08 00:00:00+00:00,2026-03-15 00:00:00+00:00,2025-07-11 00:00:00+00:00,985,3630,3251.0,0.7663359235644079,0.9917283896682149,0.7911080444446933,0.9222565338555396,0.6680258239891268,0.9006384664184311,0.47526077178213116,0.47500261156515416,0.9986342190216042,240,7,1.0,100.0,25,0.8
2026-03-15 00:00:00+00:00,2026-03-22 00:00:00+00:00,2025-07-18 00:00:00+00:00,990,3680,3281.0,0.6793443170338306,0.9915520656668286,0.7425690588886867,0.8401829061759061,0.6893840104849279,0.7789794679937366,0.4915525767285647,0.4920987065881772,0.9980506822612085,240,7,1.0,100.0,25,0.8
2026-03-22 00:00:00+00:00,2026-03-29 00:00:00+00:00,2025-07-25 00:00:00+00:00,985,3725,3328.0,0.8236863509997552,0.9914550463488606,0.9063747554819377,0.9584276217522582,0.7272826561817387,0.9105088691102923,0.5007738136247543,0.5075160196112248,0.9979859640380384,240,7,1.0,100.0,25,0.8
2026-03-29 00:00:00+00:00,2026-04-05 00:00:00+00:00,2025-08-01 00:00:00+00:00,996,3801,3391.0,0.8928303515556009,0.9915972752141923,0.9155370919296343,0.9661350325515924,0.6196483180428135,0.9415727522148855,0.5121295434818242,0.520613838681757,0.9972534098469727,240,7,1.0,100.0,25,0.8
2026-04-05 00:00:00+00:00,2026-04-12 00:00:00+00:00,2025-08-08 00:00:00+00:00,1001,3828,3409.0,0.3537230761381691,0.991538274630643,0.7146512358290418,0.8281707707329882,0.595565749235474,0.6661159014875638,0.5308001938679988,0.5344040084051945,0.9980129005409903,240,7,1.0,100.0,25,0.8
2026-04-12 00:00:00+00:00,2026-04-19 00:00:00+00:00,2025-08-15 00:00:00+00:00,1015,3900,3463.0,0.8548881209123502,0.9915770708882685,0.8798341759780792,0.9624742995486453,0.6955002184359982,0.8329702772229647,0.5483384510013237,0.5473773455522049,0.9971850369072939,240,7,1.0,100.0,25,0.8
2026-04-19 00:00:00+00:00,2026-04-26 00:00:00+00:00,2025-08-22 00:00:00+00:00,1017,3912,3471.0,0.8939380983252331,0.991567681042711,0.8831663620399898,0.9609560360529906,0.7083333333333334,0.8364336397733787,0.5602523614056848,0.5583977014716668,0.9972740944980574,240,7,1.0,100.0,25,0.8
2026-04-26 00:00:00+00:00,2026-05-03 00:00:00+00:00,2025-08-29 00:00:00+00:00,1029,3928,3477.0,0.6868611750864598,0.991244409891225,0.8050647876625386,0.8697640933154924,0.752428114698757,0.7756192594783463,0.5823619462086354,0.5778795921274238,0.9974199883011614,240,7,1.0,100.0,25,0.8
2026-05-03 00:00:00+00:00,2026-05-10 00:00:00+00:00,2025-09-05 00:00:00+00:00,1026,3958,3505.0,0.6619202323624196,0.9912406650235162,0.7495489332623135,0.8614508406888883,0.7114177489177488,0.878553743786196,0.5790131684985244,0.5671757779122839,0.9965783525866398,240,7,1.0,100.0,25,0.8
